Event#,Sequence,Designation, ConsensusConsensus,Parsimony O,Conflict,SubPhPr,TreeSubDist,OuCheck,TreeSubPhPr,TreePhPr,PhPr,TrpScore,dMax(VisRD),DistRank,O:E,SubDist,Parsimony I,SetDistT,SetDistP,O:E Dist,
 412,OM240725.1,Recombinant, 15.5317778938054, 20, 10, 10, 5, 10, 4, 14, 8, 8, 6.87798270944028, 0, 4, 2, 20, 2.5, 5, 0,
 412,OK017815.1,MajorParent, 7.25752034922887, 20, 10, 0, 0, 0, 0, 0, 0, 0, 6.80875702933883, 0, 0, 0, 20, 0, 0, 20,
 412,OK017843.1,MinorParent, 7.21070175696575, 0, 0, 5, 10, 0, 8, 18, 4, 4, 6.31326026122089, 0, 0, 1, 0, 5, 5, 15,
 413,OK017843.1,Recombinant, 15.5983932733186, 20, 10, 10, 5, 5, 8, 18, 8, 8, 7.12154942194208, .631578947368421, 0, 0, 20, 0, 0, 0,
 413,OK017842.1,MajorParent, 10.8261703568725, 20, 10, 5, 0, 5, 4, 14, 4, 4, 6.82052293141918, 0, 2, 2, 20, 2.5, 0, 20,
 413,OK017838.1,MinorParent, 3.57543636980889, 0, 0, 0, 10, 5, 0, 0, 0, 0, 6.05792764663874, 4.21052631578947E-02, 4, 1, 0, 5, 0, 15,
 414,OR233291.1,Recombinant, 18.3966924852515, 20, 1, 10, 10, 10, 4, 18, 8, 8, 6.76444421645337, 0, 2, 0, 20, 0, 0, 15,
 414,OK017792.1,MajorParent, 8.93900268560263, 20, 1, 0, 0, 0, 8, 14, 0, 4, 6.59427887022831, 0, 4, 1, 20, 2.5, 0, 20,
 414,DQ071615.1,MinorParent, 2.66430482914589, 0, 1, 5, 5, 0, 0, 0, 4, 0, 6.64127691331832, 0, 0, 2, 0, 5, 0, 0,
 416,MT726045.1,Recombinant, 14.0059559708129, 20, 1, 10, 10, 5, 8, 18, 8, 4, 5.20252186094289, 0, 4, 2, 20, 2.5, 5, 15,
 416,OQ401248.1,MajorParent, 10.9871110696752, 20, 1, 5, 0, 5, 4, 14, 4, 8, 6.63360692605997, 0, 4, 1, 20, 0, 0, 20,
 416,OK017801.1,MinorParent, 5.00693295951195, 0, 1, 0, 5, 5, 0, 0, 0, 0, 8.16387121299713, 0, 4, 0, 0, 5, 5, 0,
 417,MZ190137.1,Recombinant, 15.4429586803371, 20, 1, 10, 0, 5, 0, 0, 8, 8, 6.43393969147047, 0, 4, 1, 20, 0, 0, 20,
 417,GQ153542.1,MajorParent, 8.71215388692669, 0, 1, 0, 0, 5, 0, 0, 0, 4, 8.45607982627363, 0, 4, 0, 0, 5, 5, 15,
 417,RacCS20637,MinorParent, 5.84488743273618, 10, 1, 5, 0, 5, 0, 0, 4, 0, 5.1099804822559, 0, 4, 2, 10, 2.5, 5, 0,
 418,OK017805.1,Recombinant, 19.7903926169836, 20, 5, 10, 10, 0, 8, 18, 8, 8, 8.06608014037228, 0, 2, 2, 20, 5, 5, 20,
 418,MN996532.2,MajorParent, 5.98149491918638, 10, 10, 0, 5, 0, 0, 0, 0, 4, 5.69983670919934, .323275862068966, 0, 0, 20, 0, 0, 15,
 418,OK017834.1,MinorParent, 4.22811246383005, 0, 0, 5, 0, 0, 4, 14, 4, 0, 6.23408315042839, 0, 4, 1, 0, 2.5, 5, 0,
 419,OK017829.1,Recombinant, 21.5720661991742, 20, 10, 10, 10, 10, 8, 18, 8, 8, 7.04533290719023, .021551724137931, 2, 2, 20, 5, 5, 20,
 419,MK211378.1,MajorParent, 0, 0, 10, 0, 5, 0, 0, 0, 0, 4, 6.39744591703057, .237068965517241, 0, 0, 0, 0, 0, 0,
 419,DQ412043.1,MinorParent, 8.42793380082583, 10, 0, 5, 0, 0, 4, 14, 4, 0, 6.5572211757792, 0, 4, 1, 10, 2.5, 5, 15,
 420,OK017848.1,Recombinant, 11.5251720770024, 20, 10, 0, 5, 5, 0, 0, 0, 4, 7.6272550226419, 0, 4, 0, 20, 2.5, 5, 15,
 420,KC881005.1,MajorParent, 8.68084497894113, 0, 0, 10, 0, 5, 8, 18, 8, 8, 5.74036052502104, 0, 4, 1, 0, 0, 0, 20,
 420,KY417146.1,MinorParent, 9.79398294405651, 10, 10, 5, 10, 5, 4, 14, 4, 0, 6.63238445233706, 6.47948164146868E-02, 4, 2, 10, 5, 5, 0,
 421,EPI_ISL_412977,Recombinant, 12.4704628898056, 20, 1, 10, 5, 5, 8, 18, 8, 4, 6.28680008827451, 0, 4, 1, 20, 2.5, 0, 0,
 421,RacCS20637,MajorParent, 11.9224321835931, 20, 1, 5, 10, 5, 4, 14, 4, 8, 6.51184850214092, 2.14132762312634E-02, 4, 0, 20, 5, 5, 15,
 421,EPI_ISL_852605,MinorParent, 5.60710492660127, 0, 1, 0, 0, 5, 0, 0, 0, 0, 7.20135140958457, .235546038543897, 4, 2, 0, 0, 0, 20,
 422,GQ153542.1,Recombinant, 14.2389870995704, 20, 1, 10, 0, 10, 0, 0, 8, 8, 8.11984551374334, .361702127659574, 0, 2, 20, 5, 5, 0,
 422,GQ153545.1,MajorParent, 4.0312757437492, 0, 1, 0, 5, 0, 4, 14, 0, 4, 5.06746252905397, 0, 0, 0, 0, 0, 0, 15,
 422,OK017808.1,MinorParent, 11.7297371566804, 20, 1, 5, 10, 0, 8, 18, 4, 0, 6.81269195720269, .446808510638298, 4, 1, 20, 2.5, 0, 20,
 424,KY417152.1,Recombinant, 13.0408050029148, 20, 10, 5, 10, 5, 0, 0, 4, 8, 7.16825127987627, .319148936170213, 0, 2, 20, 2.5, 0, 20,
 424,GQ153539.1,MajorParent, 4.14358971857609, 0, 5, 0, 5, 5, 4, 14, 0, 4, 5.47179461540491, 0, 0, 0, 0, 5, 0, 0,
 424,MZ190138.1,MinorParent, 12.8156052785092, 10, 0, 10, 0, 5, 8, 18, 8, 0, 7.35995410471883, 0, 4, 1, 10, 0, 0, 15,
 425,OK017823.1,Recombinant, 17.5242317635778, 20, 10, 10, 0, 5, 0, 0, 8, 0, 7.48592463801514, 1.02127659574468, 4, 1, 20, 0, 0, 20,
 425,KY417152.1,MajorParent, 6.49342636160008, 0, 10, 5, 0, 5, 0, 0, 0, 4, 6.055634665494, 0, 0, 2, 0, 5, 5, 15,
 425,OK017808.1,MinorParent, 5.98234187482214, 10, 0, 0, 0, 5, 0, 0, 4, 8, 6.45844069649085, 0, 2, 0, 10, 2.5, 0, 0,
 426,OK017841.1,Recombinant, 16.1508296355462, 20, 10, 5, 10, 5, 4, 14, 4, 8, 7.62272574005134, 1.08974358974359, 2, 2, 20, 0, 0, 15,
 426,KF294457.1,MajorParent, 3.52503589880748, 0, 0, 0, 0, 5, 0, 0, 0, 4, 6.36662035603052, .94017094017094, 0, 1, 10, 5, 5, 0,
 426,OQ503497.1,MinorParent, 10.3241344656463, 0, 0, 10, 5, 5, 8, 18, 8, 0, 6.01065390391815, 0, 4, 0, 0, 2.5, 0, 20,
 427,OQ503497.1,Recombinant, 21.1035649169489, 20, 1, 10, 10, 5, 8, 18, 8, 8, 7.82880121821777, .405982905982906, 2, 2, 20, 5, 5, 20,
 427,OK017841.1,MajorParent, 4.61777468972042, 0, 1, 0, 5, 5, 4, 14, 0, 4, 6.60181968458766, .705128205128205, 0, 1, 0, 2.5, 0, 0,
 427,OR233295.1,MinorParent, 4.27866039333068, 10, 1, 5, 0, 5, 0, 0, 4, 0, 5.56937909719456, 0, 4, 0, 0, 0, 0, 15,
 428,OQ503502.1,Recombinant, 13.540757775115, 20, 1, 10, 10, 0, 8, 18, 8, 4, 7.19548437993653, 0, 0, 1, 20, 2.5, 5, 0,
 428,KY417143.1,MajorParent, 4.21856290785374, 0, 1, 0, 0, 10, 0, 0, 0, 8, 5.52150733269104, 0, 4, 0, 0, 0, 0, 20,
 428,KJ473816.1,MinorParent, 12.2406793170313, 20, 1, 5, 5, 0, 4, 14, 4, 0, 7.28300828737243, 0, 4, 2, 20, 5, 5, 15,
 429,MW703458.1,Recombinant, 20.0081531784584, 20, 10, 10, 10, 10, 8, 18, 8, 8, 7.43293799683366, 0, 4, 1, 20, 5, 0, 20,
 429,MZ081381.1,MajorParent, .607709787797637, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5.92418790759446, 0, 0, 0, 0, 2.5, 0, 0,
 429,OR233302.1,MinorParent, 9.38413703374395, 20, 10, 5, 5, 0, 4, 14, 4, 0, 6.64287409557188, 0, 4, 2, 20, 0, 0, 15,
 430,OR233293.1,Recombinant, 17.4058461602021, 20, 10, 10, 5, 5, 8, 18, 8, 8, 7.27323596618568, 0, 2, 2, 20, 5, 5, 20,
 430,OK017793.1,MajorParent, 9.13974886805268, 20, 10, 5, 0, 5, 4, 14, 4, 4, 6.86161692276988, 0, 0, 1, 20, 0, 0, 0,
 430,OR233308.1,MinorParent, 3.45440497174525, 0, 0, 0, 10, 5, 0, 0, 0, 0, 5.86514711104445, 0, 4, 0, 0, 2.5, 0, 15,
 431,KY417148.1,Recombinant, 15.9096200580131, 20, 10, 10, 5, 10, 0, 0, 8, 8, 7.43745361783969, 0, 4, 2, 20, 5, 5, 20,
 431,KY417142.1,MajorParent, 5.10110511386234, 0, 0, 5, 0, 0, 4, 14, 4, 4, 7.32676946263387, 0, 0, 1, 10, 0, 0, 0,
 431,OK017793.1,MinorParent, 8.98927482812455, 20, 10, 0, 10, 0, 8, 18, 0, 0, 5.23577691952643, 0, 2, 0, 0, 2.5, 5, 15,
 433,GQ153542.1,Recombinant, 12.8882810986869, 20, 10, 10, 5, 5, 0, 0, 8, 4, 7.14984232765698, .824053452115813, 0, 2, 20, 5, 0, 0,
 433,DQ084199.1,MajorParent, 10.8458581721179, 10, 5, 0, 10, 5, 4, 14, 0, 8, 6.95106681790821, 0, 4, 0, 10, 0, 0, 20,
 433,OK017808.1,MinorParent, 6.26586072919519, 0, 0, 5, 0, 5, 8, 18, 4, 0, 5.89909085443481, .334075723830735, 2, 1, 0, 0, 0, 15,
 434,KY417152.1,Recombinant, 16.043742941775, 20, 1, 10, 10, 5, 8, 18, 8, 0, 7.70085668332362, 0, 4, 2, 20, 5, 5, 0,
 434,OR233326.1,MajorParent, 6.52685930808408, 20, 1, 0, 0, 5, 0, 0, 0, 4, 5.73253907756267, .558035714285714, 4, 0, 20, 0, 0, 20,
 434,OQ503500.1,MinorParent, 7.42939775014094, 0, 1, 5, 5, 5, 4, 14, 4, 8, 6.5666042391137, 0, 4, 1, 0, 2.5, 5, 15,
 435,OK017846.1,Recombinant, 17.2962831071898, 20, 1, 10, 5, 5, 8, 18, 8, 4, 8.3177572534881, .022271714922049, 2, 2, 20, 2.5, 0, 20,
 435,OK017839.1,MajorParent, 7.1755023199535, 0, 1, 5, 0, 5, 4, 14, 4, 8, 6.33256699282572, 0, 0, 1, 0, 5, 5, 15,
 435,DQ412042.1,MinorParent, 5.52821457285675, 20, 1, 0, 10, 5, 0, 0, 0, 0, 5.34967575368617, .022271714922049, 4, 0, 20, 0, 0, 0,
 438,OR233291.1,Recombinant, 15.4713709542945, 20, 10, 10, 5, 0, 8, 18, 8, 4, 8.42722431466759, .89041095890411, 0, 1, 20, 2.5, 0, 0,
 438,KY417152.1,MajorParent, 11.9118825242326, 10, 10, 5, 10, 10, 4, 14, 0, 8, 5.83217639115473, 1.05022831050228, 2, 2, 10, 5, 5, 15,
 438,OR233295.1,MinorParent, 2.61674652147293, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5.74059929417768, 0, 4, 0, 0, 0, 0, 20,
 439,DQ412043.1,Recombinant, 16.9383443100857, 20, 10, 5, 0, 10, 8, 18, 4, 8, 6.0483837618183, 1.39269406392694, 4, 2, 20, 5, 5, 20,
 439,KJ473814.1,MajorParent, 13.0616556899143, 10, 10, 10, 5, 0, 4, 14, 8, 4, 8.36706411437146, 0, 0, 0, 10, 0, 0, 15,
 439,OR261264.1,MinorParent, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 5.58455212381024, 1.02739726027397, 2, 1, 0, 2.5, 0, 0,
 440,OK017859.1,Recombinant, 16.6097828481194, 20, 1, 10, 10, 5, 8, 18, 8, 8, 7.37219420375129, 0, 2, 1, 20, 2.5, 0, 0,
 440,OR233326.1,MajorParent, 2.64489254886678, 0, 1, 0, 0, 5, 0, 0, 0, 4, 7.02444065220659, .36697247706422, 0, 2, 0, 5, 5, 20,
 440,KY770860.1,MinorParent, 10.7453246030138, 20, 1, 5, 5, 5, 4, 14, 4, 0, 5.60336514404212, 0, 4, 0, 20, 0, 0, 15,
 442,OK017860.1,Recombinant, 14.2360618801844, 20, 1, 5, 0, 5, 0, 0, 4, 8, 6.44871632933991, 0, 4, 0, 20, 0, 0, 20,
 442,OK017833.1,MajorParent, 9.14237959947766, 0, 1, 10, 0, 5, 0, 0, 8, 8, 7.43462508953768, 0, 0, 2, 0, 0, 0, 0,
 442,DQ648857.1,MinorParent, 6.62155852033795, 20, 1, 0, 0, 5, 0, 0, 0, 0, 6.11665858112241, 1.14349775784753, 0, 1, 20, 0, 0, 0,
 443,GQ153547.1,Recombinant, 19.7407259505788, 20, 10, 10, 10, 10, 8, 18, 8, 8, 8.16586869623731, 0, 4, 2, 20, 5, 0, 15,
 443,GQ153539.1,MajorParent, 3.70468157945162, 0, 0, 0, 5, 0, 0, 14, 0, 4, 4.75885996230068, 0, 0, 0, 0, 2.5, 0, 20,
 443,GQ153542.1,MinorParent, 6.55459246996961, 20, 10, 5, 0, 0, 4, 0, 4, 0, 7.07527134146201, 0, 4, 1, 20, 0, 0, 0,
 445,OR233311.1,Recombinant, 14.5609782746986, 20, 10, 10, 0, 10, 0, 0, 8, 8, 6.55490047871302, .921348314606742, 4, 1, 20, 5, 0, 0,
 445,OR261267.1,MajorParent, 11.8600061770157, 0, 10, 5, 0, 0, 0, 0, 4, 4, 7.32171865654867, 1.12359550561798, 0, 2, 20, 2.5, 0, 20,
 445,OR233303.1,MinorParent, 3.57901554828574, 10, 0, 0, 0, 0, 0, 0, 0, 0, 6.12338086473831, 1.0561797752809, 4, 0, 0, 0, 0, 15,
 446,OR233302.1,Recombinant, 14.3961934824322, 20, 10, 5, 0, 10, 0, 0, 8, 8, 6.71138767628233, .650224215246637, 2, 1, 0, 2.5, 5, 15,
 446,OK287355.1,MajorParent, 6.19991894741069, 0, 0, 10, 0, 0, 0, 0, 0, 4, 7.60272408803701, .807174887892377, 0, 0, 0, 0, 0, 0,
 446,OK017806.1,MinorParent, 9.40388757015707, 20, 10, 0, 0, 0, 0, 0, 4, 0, 5.68588823568065, .717488789237668, 4, 2, 0, 5, 5, 20,
 447,OK017805.1,Recombinant, 16.2048889780663, 10, 0, 10, 10, 5, 8, 18, 8, 8, 7.37717863833988, 0, 0, 2, 0, 5, 0, 15,
 447,MG772934.1,MajorParent, 10.5587729519946, 20, 10, 5, 0, 5, 4, 0, 0, 4, 6.39215898674761, .316742081447964, 4, 1, 20, 2.5, 0, 20,
 447,OP963576.1,MinorParent, 3.23633806993912, 0, 0, 0, 5, 5, 0, 14, 4, 0, 6.23066237491252, 0, 2, 0, 0, 0, 0, 0,
 448,OQ175350.1,Recombinant, 17.4464871067472, 10, 10, 10, 5, 0, 8, 18, 8, 8, 7.98576204153067, 1.17647058823529, 0, 0, 0, 0, 0, 20,
 448,OQ503504.1,MajorParent, 0, 0, 0, 0, 10, 10, 0, 0, 0, 4, 5.9585868435374, .769230769230769, 2, 1, 0, 5, 5, 0,
 448,DQ412042.1,MinorParent, 12.5535128932528, 20, 0, 5, 0, 0, 4, 14, 4, 0, 6.05565111493193, 0, 4, 2, 20, 2.5, 0, 15,
 449,OQ503499.1,Recombinant, 12.4653928637909, 20, 1, 0, 0, 5, 0, 0, 0, 8, 7.17743874443633, .294117647058824, 4, 1, 20, 0, 0, 20,
 449,OK017802.1,MajorParent, 9.80014675805934, 10, 1, 5, 0, 5, 0, 0, 8, 8, 6.54452451958161, 0, 4, 2, 0, 5, 5, 20,
 449,OK017836.1,MinorParent, 7.73446037814974, 0, 1, 10, 0, 5, 0, 0, 4, 0, 6.27803673598206, .520361990950226, 4, 0, 10, 2.5, 5, 20,
 450,OK017827.1,Recombinant, 19.0252528343681, 10, 10, 10, 10, 5, 8, 18, 8, 0, 6.3975615448891, 0, 4, 2, 20, 5, 0, 15,
 450,KY417146.1,MajorParent, .767058014551413, 0, 10, 0, 0, 5, 0, 0, 0, 8, 6.00720882344448, .495495495495495, 0, 0, 0, 2.5, 0, 20,
 450,OQ503499.1,MinorParent, 10.2076891510805, 20, 0, 5, 5, 5, 4, 14, 4, 4, 7.59522963166642, 0, 2, 1, 10, 0, 0, 0,
 451,MZ081382.1,Recombinant, 15.2951232636024, 20, 10, 10, 5, 0, 8, 18, 8, 4, 9.81607276852874, 0, 0, 2, 20, 5, 5, 0,
 451,MZ081377.1,MajorParent, 10.2874777352847, 20, 10, 5, 10, 0, 0, 0, 4, 8, 6.30702263469045, .677200902934537, 0, 1, 20, 0, 0, 20,
 451,OQ503500.1,MinorParent, 4.4173990011129, 0, 0, 0, 0, 10, 4, 14, 0, 0, 3.87690459678082, 0, 4, 0, 0, 2.5, 5, 15,
 453,OK017802.1,Recombinant, 18.7856064116413, 20, 10, 10, 5, 10, 8, 18, 8, 8, 9.7213802936814, 0, 2, 2, 20, 5, 0, 0,
 453,OK017807.1,MajorParent, 5.5800273481854, 0, 0, 5, 0, 0, 4, 14, 4, 4, 5.57731404832905, 2.25733634311512E-02, 0, 0, 0, 2.5, 0, 20,
 453,OK017795.1,MinorParent, 5.63436624017325, 10, 10, 0, 10, 0, 0, 0, 0, 0, 4.70130565798955, 0, 4, 1, 10, 0, 0, 15,
 454,KY770860.1,Recombinant, 17.2969452882109, 20, 1, 0, 0, 5, 0, 0, 0, 8, 6.76434599578404, 0, 4, 0, 20, 0, 0, 0,
 454,KJ473812.1,MajorParent, 9.97049326763324, 0, 1, 0, 0, 5, 0, 0, 0, 8, 7.21432284612072, .364464692482916, 4, 0, 0, 0, 0, 0,
 454,DQ412042.1,MinorParent, 2.73256144415584, 0, 1, 0, 0, 5, 0, 0, 0, 0, 6.02133115809524, .61503416856492, 4, 0, 0, 0, 0, 0,
 455,OQ175350.1,Recombinant, 20.739435602014, 20, 10, 10, 5, 5, 8, 18, 8, 4, 8.22240835876423, 1.22727272727273, 0, 2, 20, 5, 0, 15,
 455,KY417152.1,MajorParent, 7.15224831817132, 0, 0, 0, 10, 5, 0, 0, 0, 8, 6.13511349762945, .613636363636364, 4, 1, 10, 2.5, 0, 20,
 455,OK017809.1,MinorParent, 2.10831607981463, 10, 5, 5, 0, 5, 4, 14, 4, 0, 5.64247814360632, 0, 2, 0, 0, 0, 0, 0,
 456,MZ190138.1,Recombinant, 16.153721290976, 20, 1, 10, 0, 5, 8, 18, 8, 4, 7.26782189984542, .295454545454545, 4, 2, 20, 5, 0, 20,
 456,OQ401247.1,MajorParent, 11.2041120380472, 20, 1, 0, 10, 5, 0, 14, 0, 8, 6.91973082929891, .25, 4, 0, 20, 2.5, 0, 20,
 456,KY352407.1,MinorParent, 2.64216667097687, 0, 1, 5, 5, 5, 4, 0, 4, 0, 5.81244727085567, 0, 4, 1, 0, 0, 0, 0,
 457,KJ473813.1,Recombinant, 18.7493054957845, 20, 10, 10, 5, 5, 8, 18, 8, 8, 8.67917752448433, .772727272727273, 2, 2, 20, 5, 5, 20,
 457,OK017796.1,MajorParent, 7.12333473848729, 20, 10, 5, 0, 5, 0, 0, 4, 4, 4.86129461620607, 4.54545454545455E-02, 0, 0, 20, 2.5, 0, 15,
 457,OQ175349.1,MinorParent, 4.1273597657282, 0, 0, 0, 10, 5, 4, 14, 0, 0, 6.4595278593096, 1.06818181818182, 4, 1, 0, 0, 0, 0,
 458,OP963575.1,Recombinant, 16.3541394730923, 20, 1, 10, 0, 5, 0, 0, 8, 0, 7.65082275839339, .69284064665127, 4, 1, 20, 0, 0, 20,
 458,KJ473816.1,MajorParent, 5.8703286664486, 0, 1, 0, 0, 5, 0, 0, 0, 8, 6.25614576491123, 1.270207852194, 0, 2, 0, 5, 5, 15,
 458,MZ081379.1,MinorParent, 7.77553186045905, 20, 1, 5, 0, 5, 0, 0, 4, 4, 6.09303147669538, .415704387990762, 0, 0, 20, 2.5, 0, 0,
 459,MZ081382.1,Recombinant, 19.1645212353895, 20, 10, 10, 0, 10, 8, 18, 8, 8, 7.87849864715835, 2.32558139534884E-02, 0, 2, 20, 0, 0, 15,
 459,MZ081379.1,MajorParent, 9.51198860396904, 10, 10, 5, 10, 0, 4, 14, 4, 4, 6.14400436824962, 0, 2, 1, 10, 2.5, 0, 20,
 459,OK017856.1,MinorParent, 1.32349016064142, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5.97749698459203, 0, 4, 0, 0, 5, 0, 0,
 461,OK017833.1,Recombinant, 15.7952451875871, 20, 1, 5, 10, 5, 4, 18, 8, 4, 7.25775645175465, 0, 0, 2, 20, 5, 5, 0,
 461,DQ412043.1,MajorParent, 8.18045304778127, 0, 1, 10, 0, 5, 8, 0, 0, 8, 5.9433741076767, .720930232558139, 4, 0, 10, 0, 0, 20,
 461,OK017832.1,MinorParent, 6.02430176463161, 0, 1, 0, 5, 5, 0, 14, 4, 0, 6.79886944056865, 1.02325581395349, 0, 1, 0, 2.5, 5, 0,
 464,KY417150.1,Recombinant, 11.8551129348719, 20, 10, 10, 0, 0, 0, 0, 8, 8, 5.4501355098896, 0, 2, 2, 20, 5, 5, 0,
 464,OK017856.1,MajorParent, 9.27501247958842, 0, 10, 0, 10, 0, 8, 18, 0, 4, 6.41219960149883, .117647058823529, 0, 0, 0, 0, 0, 20,
 464,OQ503501.1,MinorParent, 8.8698745855397, 0, 0, 5, 5, 10, 4, 14, 4, 0, 8.13766488861157, 4.70588235294118E-02, 4, 1, 20, 2.5, 5, 15,
 465,KY417143.1,Recombinant, 20.4998268454208, 20, 1, 10, 10, 5, 8, 18, 8, 8, 8.55663930436721, 0, 4, 0, 20, 5, 5, 20,
 465,KY417150.1,MajorParent, 3.60103651703257, 10, 1, 0, 0, 5, 0, 0, 0, 4, 5.2301405916353, .33096926713948, 4, 1, 10, 0, 0, 0,
 465,KY417146.1,MinorParent, 5.89913663754659, 0, 1, 5, 5, 5, 4, 14, 4, 0, 6.2132201039975, .283687943262411, 4, 2, 0, 2.5, 0, 0,
 466,OM240725.1,Recombinant, 20.4383267476081, 20, 1, 10, 10, 10, 8, 18, 8, 8, 7.74395149312715, .709219858156028, 4, 2, 20, 5, 5, 20,
 466,OK017814.1,MajorParent, 5.61095068426517, 20, 1, 0, 5, 0, 0, 0, 0, 4, 6.49351209273822, 0, 0, 1, 20, 2.5, 0, 0,
 466,KF294457.1,MinorParent, 3.95072256812673, 0, 1, 5, 0, 0, 4, 14, 4, 0, 5.76253641413464, 0, 2, 0, 0, 0, 0, 15,
 467,KF294457.1,Recombinant, 14.4424755885604, 0, 10, 10, 10, 5, 8, 18, 8, 8, 6.34953331226415, 1.0952380952381, 0, 2, 10, 2.5, 0, 20,
 467,OQ175343.1,MajorParent, 13.502919432089, 20, 10, 5, 5, 5, 4, 14, 4, 4, 7.90589732294224, 0, 4, 0, 20, 0, 0, 15,
 467,AY394995.1,MinorParent, 2.05460497935058, 10, 0, 0, 0, 5, 0, 0, 0, 0, 5.74456936479361, .214285714285714, 0, 1, 0, 5, 0, 0,
 468,KC881006.1,Recombinant, 11.9133272749437, 0, 1, 5, 0, 10, 4, 14, 0, 8, 7.29939547246128, 1.26050420168067, 0, 2, 0, 5, 5, 20,
 468,DQ648857.1,MajorParent, 10.5850979686923, 10, 1, 10, 5, 0, 8, 18, 8, 4, 6.06287524692962, 0, 2, 1, 20, 2.5, 0, 0,
 468,RacCS20637,MinorParent, 7.50157475636401, 20, 1, 0, 10, 0, 0, 0, 4, 0, 6.6377292806091, 0, 4, 0, 0, 0, 0, 15,
 469,MG772934.1,Recombinant, 19.1512108942428, 20, 1, 5, 0, 10, 0, 0, 4, 0, 8.05669439254273, 1.54494382022472, 4, 2, 20, 0, 0, 20,
 469,OQ175349.1,MajorParent, 6.50127348609026, 0, 1, 10, 0, 0, 0, 0, 8, 4, 4.91625017186112, 1.20786516853933, 0, 0, 0, 2.5, 0, 15,
 469,OK017844.1,MinorParent, 4.34751561966694, 0, 1, 0, 0, 0, 0, 0, 0, 8, 7.02705543559615, 0, 0, 1, 0, 5, 0, 0,
 470,OR261264.1,Recombinant, 10.6650874501606, 0, 1, 0, 10, 0, 8, 18, 0, 8, 6.98460263906557, .870786516853933, 0, 2, 0, 5, 5, 20,
 470,OR233292.1,MajorParent, 10.2570406629714, 20, 1, 5, 0, 5, 4, 14, 4, 4, 6.50614646397074, 0, 4, 0, 20, 2.5, 0, 15,
 470,KY417146.1,MinorParent, 9.07787188686807, 20, 1, 10, 5, 5, 0, 0, 8, 0, 6.50925089696369, .196629213483146, 2, 1, 20, 0, 0, 0,
 472,OK017812.1,Recombinant, 17.5985477210318, 20, 10, 10, 0, 10, 0, 0, 8, 8, 9.75907679479599, 1.41242937853107, 0, 2, 20, 5, 0, 15,
 472,KY770858.1,MajorParent, 6.10926335763753, 10, 0, 5, 10, 0, 8, 18, 4, 0, 4.97260196080839, .847457627118644, 4, 1, 0, 0, 0, 0,
 472,OR233306.1,MinorParent, 6.29218892133062, 0, 5, 0, 5, 0, 4, 14, 0, 4, 5.26832124439562, 0, 2, 0, 0, 2.5, 0, 20,
 473,MW251308.1,Recombinant, 17.2096956541385, 20, 10, 10, 5, 5, 4, 14, 8, 8, 8.53109784589667, 1.01694915254237, 4, 2, 20, 5, 5, 0,
 473,RacCS20637,MajorParent, 7.78719322132841, 0, 0, 0, 10, 5, 8, 18, 0, 4, 6.02086498172813, 0, 0, 0, 0, 2.5, 0, 20,
 473,MT040333.1,MinorParent, 5.00311112453308, 10, 0, 5, 0, 5, 0, 0, 4, 0, 5.4480371723752, 0, 0, 1, 10, 0, 0, 15,
 474,EPI_ISL_852605,Recombinant, 17.3241512958996, 10, 10, 10, 10, 0, 8, 18, 8, 4, 8.17540728969173, 0, 0, 2, 10, 2.5, 5, 15,
 474,MT040335.1,MajorParent, 12.6758487041004, 20, 10, 0, 5, 10, 4, 14, 0, 8, 5.0610651442648, .169491525423729, 4, 1, 20, 0, 0, 20,
 474,OK017807.1,MinorParent, 0, 0, 0, 5, 0, 0, 0, 0, 4, 0, 6.76352756604347, 0, 0, 0, 0, 5, 5, 0,
 475,GQ153547.1,Recombinant, 18.4368950265459, 20, 10, 10, 10, 10, 4, 18, 8, 8, 6.70633239967194, 0, 4, 1, 20, 5, 5, 20,
 475,GQ153542.1,MajorParent, 1.67578645806416, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5.96978862526461, .282485875706215, 0, 0, 0, 0, 0, 15,
 475,OK017860.1,MinorParent, 9.88731851538994, 20, 10, 5, 5, 0, 8, 14, 4, 0, 7.32387897506344, 0, 0, 2, 20, 2.5, 5, 0,
 477,MW681002.1,Recombinant, 20.172998020757, 20, 10, 10, 10, 10, 8, 18, 8, 8, 7.00545189315883, 0, 4, 2, 20, 5, 0, 15,
 477,OK017815.1,MajorParent, 9.82700197924298, 20, 10, 0, 5, 0, 4, 14, 0, 4, 6.45978942675156, 0, 2, 0, 20, 2.5, 0, 20,
 477,KF294457.1,MinorParent, 0, 0, 0, 5, 0, 0, 0, 0, 4, 0, 6.53475868008961, 0, 0, 1, 0, 0, 0, 0,
 478,OK017819.1,Recombinant, 14.6664100056968, 20, 10, 5, 0, 0, 0, 0, 4, 0, 7.5201218799521, .679886685552408, 4, 2, 20, 2.5, 0, 20,
 478,OK017808.1,MajorParent, 6.00086596130235, 0, 0, 10, 0, 10, 0, 0, 8, 8, 6.10708644999089, 0, 2, 0, 0, 5, 5, 0,
